flow_duration,upstream_volume,downstream_volume,num_packets_upstream,num_packets_downstream,upstream_packet_size_mean,upstream_packet_size_median,upstream_packet_size_std,upstream_packet_size_min,upstream_packet_size_max,upstream_packet_size_25th_percentile,upstream_packet_size_75th_percentile,upstream_packet_size_10th_percentile,upstream_packet_size_90th_percentile,downstream_packet_size_mean,downstream_packet_size_median,downstream_packet_size_std,downstream_packet_size_min,downstream_packet_size_max,downstream_packet_size_25th_percentile,downstream_packet_size_75th_percentile,downstream_packet_size_10th_percentile,downstream_packet_size_90th_percentile,upstream_interarrival_time_mean,upstream_interarrival_time_median,upstream_interarrival_time_std,upstream_interarrival_time_min,upstream_interarrival_time_max,upstream_interarrival_time_25th_percentile,upstream_interarrival_time_75th_percentile,upstream_interarrival_time_10th_percentile,upstream_interarrival_time_90th_percentile,downstream_interarrival_time_mean,downstream_interarrival_time_median,downstream_interarrival_time_std,downstream_interarrival_time_min,downstream_interarrival_time_max,downstream_interarrival_time_25th_percentile,downstream_interarrival_time_75th_percentile,downstream_interarrival_time_10th_percentile,downstream_interarrival_time_90th_percentile,label
10.383934000,626788,239908,6684,4248,93.77438659485338,94.0,2.9874237615318275,54,94,94.0,94.0,94.0,94.0,56.47551789077213,54.0,8.875130589787831,54,94,54.0,54.0,54.0,54.0,0.0015537833308394433,0.000856,0.003132899830673919,0E-9,0.196558000,0.0001890000,0.0024975000,0.0001360000000000000000000000000,0.003920800000000000181898940355,0.0024449952907935014,0.002113,0.004170371371625565,0.000003000,0.231428000,0.0008565000,0.0035655000,0.0003350000000000000000000000000,0.004764200000000000727595761418,Wired
10.530141000,998464,431276,10634,7930,93.89354899379349,94.0,2.0443566468679513,54,94,94.0,94.0,94.0,94.0,54.38537200504414,54.0,3.868540766500212,54,94,54.0,54.0,54.0,54.0,0.0009903243675350325,0.00061,0.0034589360511751185,0E-9,0.302385000,0.000201000,0.001043000,0.00009200000000000000000000000000,0.001694000000000000000000000000,0.0013280491865304577,0.000854,0.00428640584148814,0.000002000,0.332524000,0.000492000,0.001347000,0.0002290000000000000000000000000,0.002104599999999999454303178936,Wired
10.365800000,929306,1029932,14326,10964,64.86849085578667,66.0,4.462214734091693,54,94,66.0,66.0,54.0,66.0,93.93761400948559,94.0,1.5575941139277651,54,94,94.0,94.0,94.0,94.0,0.0007236160558464224,0.0,0.0021630305517610373,0E-9,0.046268000,0E-9,0.000001000,0E-50,0.004783600000000000363797880709,0.0009415244914713125,0.000829,0.002838574288904587,0.000001000,0.108127000,0.0006320000,0.0009560000,0.0002990000000000000000000000000,0.0009700000000000000000000000000,Wired
10.444514000,6025112,1407514,90796,14977,66.35878232521256,54.0,15.918219984806905,54,94,54.0,90.0,54.0,90.0,93.97836682913801,94.0,0.9037918272348693,54,94,94.0,94.0,94.0,94.0,0.00011503374635167135,0.0,0.0007541517704434416,0E-9,0.044678000,0E-10,0E-10,0E-48,0.00002500000000000000000000000000,0.0006974147302350427,0.000912,0.0011696160471298006,0E-9,0.061187000,0.00014900000,0.00095000000,0.0000630000,0.0009790000,Wired
15.571113000,1016986,447728,10833,6680,93.87851933905658,94.0,1.8475934347693925,54,94,94.0,94.0,94.0,94.0,67.0251497005988,66.0,4.550851817062638,66,94,66.0,66.0,66.0,66.0,0.001437510432053176,0.000324,0.04555738948339006,0E-9,4.733438000,0.00014800000,0.00110800000,0.00006700000000000000000000000000,0.002300000000000000000000000000,0.002323403353795478,0.000983,0.05563839296805661,0.000001000,4.538174000,0.0003860000,0.0017480000,0.0001620000000000000000000000000,0.003426199999999999818101059645,Wired
10.926385000,217718,101504,2347,1792,92.76438005965062,94.0,6.870396301690252,54,94,94.0,94.0,94.0,94.0,56.642857142857146,54.0,9.871407383759472,54,94,54.0,54.0,54.0,54.0,0.004657436061381074,0.000169,0.006668756947649761,0E-9,0.042856000,0.00005800000,0.01138975000,0E-10,0.0129350000,0.006100687883863764,0.002125,0.006987910087046914,0.000001000,0.042865000,0.0001335000,0.0115685000,0.000050000,0.014329000,Wired
10.265583000,649900,270074,6932,4929,93.7536064627813,94.0,3.122173454663083,54,94,94.0,94.0,94.0,94.0,54.79285859200649,54.0,5.337731499557792,54,94,54.0,54.0,54.0,54.0,0.0014811113836387245,0.000609,0.0028046921799963595,0E-9,0.045823000,0.0001690000,0.0014040000,0.000079000,0.004383000,0.002082156655844156,0.000986,0.0034397383249421525,0.000001000,0.051963000,0.00043200000,0.00221350000,0.0001630000000000000000000000000,0.005439200000000000727595761418,Wired
10.565432000,1391147,633838,14806,9550,93.95832770498447,94.0,1.0673151585567084,66,94,94.0,94.0,94.0,94.0,66.37047120418848,66.0,2.6601253591392764,66,94,66.0,66.0,66.0,66.0,0.0007136394461330631,0.000323,0.005658579662730804,0E-9,0.396419000,0.000154000,0.000841000,0.00007140000000000009094947017729,0.001164600000000000363797880709,0.0011031557231123677,0.000726,0.006628758778203845,0.000001000,0.323450000,0.000325000,0.001112000,0.0001580000000000000000000000000,0.001493000000000000000000000000,Wired
9.231782000,74470,85624,929,912,80.16146393972014,78.0,13.36215466026778,60,94,66.0,94.0,66.0,94.0,93.8859649122807,94.0,1.7343119460811083,66,94,94.0,94.0,94.0,94.0,0.009948040948275862,0.0069405,0.01470642749317894,0E-9,0.218128000,0E-11,0.01604250000,0E-55,0.02502600000000000068212102633,0.009826708013172338,0.009433,0.012388337729375462,0.000003000,0.226089000,0.0008930000,0.0128015000,0.000013000,0.018565000,Cellular
11.395008000,920257,352836,9799,4682,93.91335850597,94.0,1.528374928338142,66,94,94.0,94.0,94.0,94.0,75.36010252029047,66.0,12.139005363614325,66,94,66.0,94.0,66.0,94.0,0.0011629913247601551,9.5e-05,0.004779607666660989,0E-9,0.250060000,0.00001300000,0.00096600000,0E-51,0.002140000000000000000000000000,0.002434305063020722,0.000987,0.006493554301352148,0.000004000,0.250123000,0.000082000,0.002161000,0.000019000,0.005281000,Cellular
16.094221000,66998,40906,727,569,92.15680880330123,94.0,6.894134908625199,66,94,94.0,94.0,94.0,94.0,71.89103690685413,66.0,12.125897983897481,54,94,66.0,86.0,66.0,94.0,0.022168338842975206,0.019019,0.01784257113042673,0E-9,0.219046000,0.01115875000,0.02914650000,0.0048495000,0.0402525000,0.02833485387323944,0.025872,0.023242280504940132,0.000007000,0.259570000,0.01409350000,0.03792250000,0.001099700000000000116529008665,0.05186410000000000303543856717,Cellular
5.874895000,7950,8028,95,102,83.6842105263158,94.0,13.988797309560715,60,94,66.0,94.0,66.0,94.0,78.70588235294117,66.0,13.952244033494415,66,94,66.0,94.0,66.0,94.0,0.06249888297872341,0.005072,0.1225316767716415,0E-9,0.615443000,0.00038650000,0.08113875000,0E-57,0.1787087000000000149242396219,0.05728264356435644,0.014642,0.0926957012329681,0.000013000,0.529409000,0.000055000,0.090399000,0.000031000,0.132895000,Cellular
10.170106000,208792,486664,3146,5182,66.36745073108709,66.0,3.1789863976823978,66,94,66.0,66.0,66.0,66.0,93.91431879583172,94.0,1.5306151615276071,66,94,94.0,94.0,94.0,94.0,0.0032337300476947533,0.0,0.00832493622624578,0E-9,0.100041000,0E-9,0.004953000,0E-53,0.009926599999999999909050529823,0.0019629579231808534,0.000503,0.009428144755622828,0.000001000,0.175198000,0.000479000,0.000623000,0.000052000,0.000911000,Cellular
10.725267000,4411810,1616742,46945,23811,93.97827244647992,94.0,0.7695674801453775,66,94,94.0,94.0,94.0,94.0,67.89895426483558,66.0,6.784994944968059,66,94,66.0,66.0,66.0,66.0,0.00022846892041581456,3.6e-05,0.0021195148648075956,0E-9,0.243953000,0.00002100000,0.00005100000,0.00001000000000000000000000000000,0.00007900000000000000000000000000,0.00045045136497270054,6.7e-05,0.0025944329659501153,0.000004000,0.155428000,0.00004900000,0.00009100000,0.00003400000000000000000000000000,0.0008300000000000000000000000000,Cellular
18.360230000,8202,11680,110,130,74.56363636363636,66.0,12.409324159884276,60,94,66.0,94.0,66.0,94.0,89.84615384615384,94.0,9.309877673832741,66,94,94.0,94.0,66.0,94.0,0.1684424770642202,0.014783,0.6787037810555664,0E-9,6.610137000,0E-9,0.124901000,0E-57,0.2611530000000001575415353727,0.13867076744186047,0.030327,0.4666505140265992,0.000011000,4.566965000,0.000045000,0.114861000,0.00003600000000000000000000000000,0.2605732000000000885364670467,Cellular
4.495073000,289018,114654,3284,1615,88.00791717417783,94.0,12.92434220491042,60,94,94.0,94.0,60.0,94.0,70.99318885448916,66.0,10.005912907310043,66,94,66.0,66.0,66.0,94.0,0.0013691967712458116,2.9e-05,0.003271935888511119,0E-9,0.080106000,0.0000120000,0.0019860000,0E-51,0.003957400000000000545696821064,0.0027424535315985128,0.001993,0.004439942145505265,0.000004000,0.078735000,0.00004200000,0.00390700000,0.00001900000000000000000000000000,0.005130100000000001045918907039,Cellular
11.259876000,1141034,370980,12155,5552,93.87363225010284,94.0,1.8649018928482057,66,94,94.0,94.0,94.0,94.0,66.81916426512969,66.0,4.1856236466205825,66,94,66.0,66.0,66.0,66.0,0.0009264318742800724,1.9e-05,0.0020544087079934453,0E-9,0.045027000,0.00000800000,0.00097900000,0.000003299999999999954525264911354,0.003010700000000000727595761418,0.0020284361376328593,0.000997,0.002740744800038647,0.000003000,0.043455000,0.0000630000,0.0030010000,0.000029000,0.004992000,Cellular
1.479865000,33308,52160,502,556,66.35059760956176,66.0,3.0649310004239165,66,94,66.0,66.0,66.0,66.0,93.81294964028777,94.0,2.2188978526156204,66,94,94.0,94.0,94.0,94.0,0.0029537604790419165,0.0,0.008964847231186651,0E-9,0.106266000,0E-9,0.000996000,0E-9,0.008003000,0.0026663981981981983,0.001779,0.0064901076235838115,0.000003000,0.087416000,0.0009290000,0.0017870000,0.0003376000000000000227373675443,0.005182000000000000000000000000,Cellular
10.602028000,13502,16438,161,203,83.86335403726709,94.0,13.41663934001821,66,94,66.0,94.0,66.0,94.0,80.97536945812809,94.0,13.921078264132138,66,94,66.0,94.0,66.0,94.0,0.06626267500000001,0.0009580000000000001,0.12570258017508465,0E-9,0.660861000,0E-11,0.08467125000,0E-58,0.2102311999999999894725988270,0.052039044554455446,0.0089205,0.08938050150712219,0.000008000,0.540001000,0.00004025000,0.07693975000,0.00002900000000000000000000000000,0.1236817000000000064972027758,Cellular
6.260665000,191608,333828,2892,3554,66.25449515905947,66.0,2.64729955558916,66,94,66.0,66.0,66.0,66.0,93.93021947101857,94.0,1.3702124829637314,66,94,94.0,94.0,94.0,94.0,0.002165557246627465,0.0,0.005476118636484845,0E-9,0.095178000,0E-10,0.0001760000,0E-9,0.005269000,0.001762070644525753,0.000583,0.007184424713878528,0.000003000,0.118781000,0.000523000,0.000596000,0.00005000000000000000000000000000,0.0009768000000000001818989403546,Cellular
10.699863000,210440,427694,2834,4555,74.25546930134087,66.0,11.640803636027986,66,94,66.0,84.0,66.0,94.0,93.89549945115257,94.0,1.665892952079591,66,94,94.0,94.0,94.0,94.0,0.0037768605718319806,0.0,0.01008416174931831,0E-9,0.136935000,0E-9,0.006766000,0E-53,0.01028100000000000363797880709,0.0023495472112428635,0.000549,0.011868630907069579,0.000002000,0.231743000,0.00004800000,0.00081950000,0.000006000000000000000000000000000,0.001432000000000000000000000000,Cellular
12.730164000,446700,972344,5864,10346,76.17667121418826,66.0,13.053276265202097,66,94,66.0,94.0,66.0,94.0,93.98260197177653,94.0,0.6660204310594898,66,94,94.0,94.0,94.0,94.0,0.0021712688043663657,0.0,0.006524966808627897,0E-9,0.158917000,0E-10,0.0000450000,0E-51,0.007789400000000000545696821064,0.0012305599806669888,0.000822,0.005591236101696835,0.000002000,0.375226000,0.000688000,0.000874000,0.0002024000000000000909494701773,0.001168000000000000000000000000,Cellular
14.770073000,883294,336242,9410,5027,93.86758767268863,94.0,1.916944104221824,60,94,94.0,94.0,94.0,94.0,66.88720907101651,66.0,4.514358917849753,66,94,66.0,66.0,66.0,66.0,0.001569781379530237,0.000883,0.006069011737958502,0E-9,0.315802000,0.000140000,0.001080000,0.000009000000000000000000000000000,0.002275800000000002910383045673,0.0029192906884202147,0.0017495,0.00707936069852088,0.000006000,0.229659000,0.00060175000,0.00287500000,0.0001580000,0.0069030000,Cellular
10.638031000,294992,710382,4430,7559,66.58961625282167,66.0,3.1717567957343333,66,94,66.0,66.0,66.0,66.0,93.97830400846672,94.0,0.7571168779267601,66,94,94.0,94.0,94.0,94.0,0.002401895913298713,0.0,0.008697828134703727,0E-9,0.269983000,0E-9,0.000047000,0E-53,0.007908000000000001364242052659,0.0014075156125959247,0.000717,0.00768809137186386,0.000001000,0.410000000,0.00001000000,0.00096200000,0.000005000000000000000000000000000,0.002002000000000000000000000000,Cellular
16.768221000,151138,273892,2045,2916,73.90611246943766,66.0,10.832607638765756,66,94,66.0,78.0,66.0,94.0,93.9272976680384,94.0,1.5183934709529803,54,94,94.0,94.0,94.0,94.0,0.00820361937377691,7.8e-05,0.020226195782730556,0E-9,0.182057000,0E-11,0.00698350000,0E-53,0.02463450000000002160049916711,0.005752384562607205,0.003443,0.014099340715271795,0.000001000,0.237348000,0.0025240000,0.0043715000,0.00002100000000000000000000000000,0.006911000000000000000000000000,Cellular
5.127922000,501234,191604,5341,2884,93.84647069837109,94.0,2.051860668909754,66,94,94.0,94.0,94.0,94.0,66.4368932038835,66.0,3.453145803872896,66,94,66.0,66.0,66.0,66.0,0.0009602816479400749,0.0009255,0.0043084947426501085,0E-9,0.266891000,0.00002000000,0.00101300000,0.00001100000000000000000000000000,0.001061000000000000000000000000,0.0017786670135275754,0.001026,0.006574276255893415,0.000009000,0.319671000,0.0009320000,0.0019470000,0.00003400000000000000000000000000,0.002828400000000000545696821064,Cellular
7.959936000,167590,471642,2519,5021,66.53036919412465,66.0,3.5071370982827994,66,94,66.0,66.0,66.0,66.0,93.93387771360287,94.0,1.340307347231618,66,94,94.0,94.0,94.0,94.0,0.003161203733121525,1e-06,0.0071935993091949086,0E-9,0.129817000,0E-11,0.00497100000,0E-54,0.009884000000000000000000000000,0.001585639641434263,0.000429,0.008021904764954634,0.000003000,0.132057000,0.00013200000,0.00043600000,0.00005200000000000000000000000000,0.0007190000000000000000000000000,Cellular
12.082320000,194440,470124,2698,5004,72.06819866567828,66.0,9.01059096376703,66,94,66.0,78.0,66.0,86.0,93.94964028776978,94.0,1.1313239739982137,66,94,94.0,94.0,94.0,94.0,0.004479901742677049,1.8e-05,0.026590212008344816,0E-9,0.964251000,0E-9,0.001759000,0E-52,0.009859000000000000909494701773,0.0024150105936438138,0.000946,0.01971759469714882,0.000002000,0.964244000,0.0004120000,0.0010810000,0.000007000000000000000000000000000,0.001912800000000000181898940355,Cellular
10.510702000,422848,438062,6162,4665,68.62187601428107,66.0,8.13991600758248,66,94,66.0,66.0,66.0,66.0,93.90396570203644,94.0,1.5947071973047517,66,94,94.0,94.0,94.0,94.0,0.0017060022723583835,0.0,0.006338165664212937,0E-9,0.225994000,0E-9,0.000089000,0E-9,0.005000000,0.00225357461406518,0.00069,0.010559485568125129,0.000002000,0.260431000,0.00011400000,0.00069800000,0.00001300000000000000000000000000,0.0009710000000000000000000000000,Cellular
3.522071000,32518,66260,499,706,65.16633266533066,66.0,4.293731862936751,60,94,66.0,66.0,60.0,66.0,93.85269121813032,94.0,1.9702323320124375,66,94,94.0,94.0,94.0,94.0,0.00707243172690763,0.0,0.059660973504303834,0E-9,0.970151000,0E-11,0.00016250000,0E-55,0.009385200000000009254108590540,0.004727601418439716,0.000915,0.039097151079129276,0.000002000,0.817241000,0.000691000,0.001299000,0.000008400000000000005684341886081,0.002965000000000001818989403546,Cellular
10.804815000,313092,433056,4716,4612,66.38931297709924,66.0,3.2309879960065544,66,94,66.0,66.0,66.0,66.0,93.89765828274068,94.0,1.673378032021185,66,94,94.0,94.0,94.0,94.0,0.0022915745493107104,0.0,0.008617286490538799,0E-9,0.219969000,0E-10,0.0000410000,0E-53,0.007723400000000001455191522837,0.0023432611147256558,0.000913,0.013375356828857553,0.000002000,0.300363000,0.0000080000,0.0011790000,0.000005000,0.001339000,Cellular
11.394454000,387844,1032360,5864,10984,66.13983628922237,66.0,1.9670375211796054,66,94,66.0,66.0,66.0,66.0,93.98761835396941,94.0,0.5685557013644515,66,94,94.0,94.0,94.0,94.0,0.0019434495991813064,0.0,0.004407906214517695,0E-9,0.070435000,0E-10,0.0042945000,0E-51,0.005318400000000000545696821064,0.0010374610762086862,0.000815,0.003093564457886755,0.000002000,0.192340000,0.0007660000,0.0008855000,0.00001800000000000000000000000000,0.001251000000000000000000000000,Cellular
11.687903000,225798,802928,3272,8544,69.00916870415648,66.0,5.523627715770312,60,94,66.0,66.0,66.0,78.0,93.97565543071161,94.0,0.7929025212718535,66,94,94.0,94.0,94.0,94.0,0.00357318954448181,0.0,0.021703548416149267,0E-9,1.016129000,0E-10,0.0000530000,0E-9,0.010014000,0.0013567778298021773,0.000799,0.009577960005076908,0.000002000,0.560044000,0.0007360000,0.0008430000,0.000008000000000000000000000000000,0.001109800000000000181898940355,Cellular
12.302584000,75340,1086208,1225,11558,61.50204081632653,60.0,5.5563251434414695,60,94,60.0,60.0,60.0,66.0,93.97888908115591,94.0,0.8841743078210814,54,94,94.0,94.0,94.0,94.0,0.010051111928104576,0.0049180000000000005,0.015161417755157836,0E-9,0.259200000,0E-11,0.01958900000,0E-53,0.02190740000000003692548489198,0.0010645125032447867,0.000779,0.0041756496986459,0.000002000,0.265864000,0.000716000,0.000919000,0.00001100000000000000000000000000,0.001008000000000000000000000000,Cellular
11.776136000,160728,534198,2368,5687,67.875,66.0,4.869353564926451,66,94,66.0,66.0,66.0,78.0,93.93318093898365,94.0,1.3116679736749608,66,94,94.0,94.0,94.0,94.0,0.004975125475285172,1e-06,0.022372645578547914,0E-9,0.385188000,0E-10,0.0049135000,0E-52,0.009938000000000000454747350886,0.002071073162152656,0.000844,0.01479836103526639,0.000002000,0.578835000,0.00079700000,0.00092000000,0.0000250000,0.0013630000,Cellular
11.171931000,114322,904970,1700,9633,67.24823529411765,66.0,5.568517232676881,66,94,66.0,66.0,66.0,66.0,93.94477317554241,94.0,1.2275652563574455,66,94,94.0,94.0,94.0,94.0,0.006573485579752796,0.005442,0.006328205610127557,0E-9,0.084650000,0.0037190000,0.0098050000,0E-53,0.01301240000000000941327016335,0.001159874377076412,0.000817,0.002835815884515192,0.000001000,0.116997000,0.00073900000,0.00091500000,0.00001600000000000000000000000000,0.001276000000000000000000000000,Cellular
9.295268000,170746,480356,2559,5114,66.72372020320438,66.0,4.375801956373445,66,94,66.0,66.0,66.0,66.0,93.92960500586625,94.0,1.3843483875347236,66,94,94.0,94.0,94.0,94.0,0.003633796716184519,0.0,0.007258002782313396,0E-9,0.110039000,0E-11,0.00492675000,0E-54,0.01499130000000000018189894035,0.0018179624486602778,0.000605,0.007628567788931728,0.000002000,0.153627000,0.000516000,0.000610000,0.00005600000000000000000000000000,0.0008810000000000000000000000000,Cellular
10.719884000,258874,97016,2763,1701,93.69308722403186,94.0,3.1590552331288997,60,94,94.0,94.0,94.0,94.0,57.03468547912993,54.0,9.755690754231344,54,94,54.0,54.0,54.0,66.0,0.0038812034757422158,0.004251,0.004381300327259127,0E-9,0.083418000,0.00047000000,0.00504300000,0.00001510000000000002273736754432,0.009586300000000000636646291241,0.006299676470588236,0.005055499999999999,0.005589962351822796,0.000005000,0.055189000,0.00374700000,0.00944625000,0.0003677000000000000170530256582,0.01139480000000000518411980011,Cellular
7.903106000,123638,183922,1669,1959,74.07908927501498,78.0,10.034639054029949,60,94,66.0,78.0,66.0,86.0,93.88565594691168,94.0,1.648100236091981,66,94,94.0,94.0,94.0,94.0,0.004738073141486811,0.000196,0.010789027206353413,0E-9,0.215166000,0E-11,0.00574875000,0E-54,0.01300949999999999977262632456,0.003979135852911134,0.002155,0.009402207799027718,0.000003000,0.219937000,0.00171700000,0.00311275000,0.00001870000000000001705302565824,0.008237099999999999681676854379,Cellular
10.619559000,309580,1003286,4150,10675,74.59759036144578,66.0,12.150795677642295,66,94,66.0,94.0,66.0,94.0,93.98463700234193,94.0,0.6371692706368451,66,94,94.0,94.0,94.0,94.0,0.0025595382019763797,0.0,0.008690394205071247,0E-9,0.380212000,0E-9,0.004884000,0E-53,0.008951200000000003001332515851,0.0009948976953344576,0.000892,0.003885166161170554,0.000001000,0.303857000,0.00073500000,0.00095600000,0.000005000000000000000000000000000,0.001414400000000001455191522837,Cellular
10.640302000,806110,759516,12021,8082,67.05848099159803,66.0,3.9546923187965333,66,94,66.0,66.0,66.0,66.0,93.97624350408314,94.0,0.7956258614574248,66,94,94.0,94.0,94.0,94.0,0.0008852148918469218,0.0,0.0054568824185691,0E-9,0.199949000,0E-11,0.00001800000,0E-50,0.0005180000000000000000000000000,0.0013167037495359485,0.000918,0.006694999604115446,0.000002000,0.209421000,0.000010000,0.001070000,0.000005000,0.001831000,Cellular
7.179896000,904494,364896,9633,5504,93.89535970102772,94.0,1.740616829016768,60,94,94.0,94.0,94.0,94.0,66.29651162790698,66.0,2.861262675843253,66,94,66.0,66.0,66.0,66.0,0.000745421096345515,0.000129,0.0036130594179159376,0E-9,0.145870000,0.00005500000,0.00077300000,0.00001200000000000000000000000000,0.0009590000000000000000000000000,0.0012892286025804106,0.000748,0.00455453597737224,0.000005000,0.133376000,0.0001490000,0.0009800000,0.00008200000000000000000000000000,0.001149800000000000181898940355,Cellular
15.398991000,52976,34978,576,443,91.97222222222223,94.0,7.244254761750175,66,94,94.0,94.0,94.0,94.0,78.95711060948081,78.0,12.82903461641192,54,94,66.0,94.0,66.0,94.0,0.02678083652173913,0.023115,0.027081911465878888,0E-9,0.202114000,0.0113420000,0.0337400000,0.002261600000000003603872755775,0.04291040000000000100044417195,0.034839305429864256,0.031825,0.03165914177782327,0.000015000,0.226297000,0.01501725000,0.04516950000,0.00004910000000000000142108547152,0.06422880000000001234639057657,Cellular
11.475369000,57638,850496,939,9052,61.38232161874335,60.0,6.079233986476914,60,94,60.0,60.0,60.0,60.0,93.95669465311533,94.0,1.2703769156836968,54,94,94.0,94.0,94.0,94.0,0.012233868869936035,0.005124500000000001,0.02412877002313016,0E-9,0.304386000,0E-11,0.01541100000,0E-55,0.02976110000000000525233190274,0.0012672663794055905,0.000898,0.006666891952455752,0.000001000,0.274322000,0.0007480000,0.0009210000,0.000011000,0.001114000,Cellular
10.419733000,557264,186730,5934,3348,93.91034715200539,94.0,1.7274371822888075,60,94,94.0,94.0,94.0,94.0,55.77359617682198,54.0,6.950256176633629,54,94,54.0,54.0,54.0,54.0,0.0017562243384459802,0.000232,0.0035572914318557033,0E-9,0.085116000,0.000012000,0.002866000,0E-51,0.004786000000000000000000000000,0.003113148491186137,0.001569,0.004397941929532597,0.000004000,0.085584000,0.0003830000,0.0045775000,0.00005500000000000000000000000000,0.006065000000000000000000000000,Cellular
